state,year,distid_stateassigned,schoolid_stateassigned,distname,schoolname,ncesdistid_admin,ncesdistid_geo,census_id,ncesid,ncesenroll,gradespan,level,enroll_raw_MO,enrollmetric,pp_stloc_raw_MO,pp_fed_raw_MO,pp_total_raw_MO,pp_site_stloc_raw_MO,pp_site_fed_raw_MO,pp_site_raw_MO,pp_centshare_stloc_raw_MO,pp_centshare_fed_raw_MO,pp_centshare_raw_MO,schoolstloc_raw_MO,schoolfed_raw_MO,schooltot_raw_MO,pp_total_norm_NERDS,countenroll,noaudit,nositecen,adfinvars,distflex,flag_nerds,flag_f33
MO,2018-2019,103-131,3000,BLOOMFIELD R-XIV,BLOOMFIELD MIDDLE,2905250,2905250,26510400400000.0,290525003104,196.0,05-08,3.0,194,September Membership,7445.98,190.38,7636.37,5221.82,190.38,5412.2,2224.16,0,2224.16,1444520.11999999,36933.72,1481455.78,8260.830786,1,0,0,0,1,0,0
MO,2018-2019,103-131,1015,BLOOMFIELD R-XIV,JUVENILE CTR.,2905250,2905250,26510400400000.0,290525002578,7.0,02-12,4.0,7,September Membership,6851.55,0,6851.55,4627.39,0,4627.39,2224.16,0,2224.16,47960.85,0,47960.85,7502.059463,1,0,0,0,1,0,0
MO,2018-2019,104-045,4020,BLUE EYE R-V,BLUE EYE ELEM.,2905280,2905280,26510500100000.0,290528000075,194.0,PK-04,2.0,181,September Membership,12655.32,337.09,12992.41,8126.48,337.09,8463.57,4528.84,0,4528.84,2290612.92,61013.2899999999,2351626.21,,1,0,0,0,1,0,1
MO,2018-2019,104-045,1050,BLUE EYE R-V,BLUE EYE HIGH,2905280,2905280,26510500100000.0,290528000076,159.0,09-12,4.0,154.57,September Membership,15957.64,307.63,16265.27,11428.8,307.63,11736.43,4528.84,0,4528.84,2466572.4148,47550.3690999999,2514122.7839,,1,0,0,0,1,0,1
MO,2018-2019,104-045,3000,BLUE EYE R-V,BLUE EYE MIDDLE,2905280,2905280,26510500100000.0,290528001900,153.0,05-08,3.0,153,September Membership,11736.74,290.66,12027.4,7207.9,290.66,7498.56,4528.84,0,4528.84,1795721.22,44470.98,1840192.2,,1,0,0,0,1,0,1
MO,2018-2019,104-045,1010,BLUE EYE R-V,TRI-LAKES SPECL. EDUC. COOP.,2905280,2905280,26510500100000.0,290528002518,,,,0,September Membership,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1,1
MO,2018-2019,048-068,1050,BLUE SPRINGS R-IV,BLUE SPRINGS HIGH,2905310,2905310,26504800100000.0,290531000085,2453.0,09-12,4.0,2449.01,September Membership,11033.26,291.9,11325.16,8368.2,266.64,8634.84,2665.06,25.26,2690.32,27020564.0726,714866.019,27735430.0916,11342.34239,1,0,0,0,1,0,0
MO,2018-2019,048-068,1060,BLUE SPRINGS R-IV,BLUE SPRINGS HIGH SCHOOL CAMPU,2905310,2905310,26504800100000.0,290531002735,0.0,09-09,3.0,NRD,September Membership,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,1,1,0
MO,2018-2019,048-068,1075,BLUE SPRINGS R-IV,BLUE SPRINGS SOUTH HIGH,2905310,2905310,26504800100000.0,290531000170,2021.0,09-12,4.0,2017.67,September Membership,11339.89,373.4,11713.29,8674.83,348.14,9022.97,2665.06,25.26,2690.32,22880155.8563,753397.978,23633553.8343,11717.59011,1,0,0,0,1,0,0
MO,2018-2019,048-068,3000,BLUE SPRINGS R-IV,BRITTANY HILL MIDDLE,2905310,2905310,26504800100000.0,290531000943,842.0,06-08,3.0,842,September Membership,9333.99,330.7,9664.69,6668.93,305.44,6974.37,2665.06,25.26,2690.32,7859219.58,278449.399999999,8137668.98,9736.984448,1,0,0,0,1,0,0
MO,2018-2019,048-068,5040,BLUE SPRINGS R-IV,CHAPEL LAKES ELEM.,2905310,2905310,26504800100000.0,290531002682,547.0,KG-05,2.0,534,September Membership,8242.23,280.86,8523.09,5577.17,255.6,5832.78,2665.06,25.26,2690.32,4401350.81999999,149979.24,4551330.06,8633.274881,1,0,0,0,1,0,0
MO,2018-2019,048-068,4080,BLUE SPRINGS R-IV,CORDILL-MASON ELEM.,2905310,2905310,26504800100000.0,290531000078,761.0,KG-05,2.0,747.25,September Membership,8919.2,249.049999999999,9168.25,6254.14,223.79,6477.93,2665.06,25.26,2690.32,6664872.2,186102.6125,6850974.8125,9257.021609,1,0,0,0,1,0,0
MO,2018-2019,048-068,5020,BLUE SPRINGS R-IV,DANIEL YOUNG ELEM.,2905310,2905310,26504800100000.0,290531002367,344.0,PK-05,2.0,324,September Membership,11042.9499999999,329.9,11372.84,8377.89,304.64,8682.53,2665.06,25.26,2690.32,3577915.8,106887.599999999,3684800.16,11388.43986,1,0,0,0,1,0,0
MO,2018-2019,048-068,3080,BLUE SPRINGS R-IV,DELTA WOODS MIDDLE,2905310,2905310,26504800100000.0,290531002736,848.0,06-08,3.0,847,September Membership,9284.38,203.56,9487.93,6619.32,178.3,6797.62,2665.06,25.26,2690.32,7863869.85999999,172415.32,8036276.71,9566.091226,1,0,0,0,1,0,0
MO,2018-2019,048-068,4040,BLUE SPRINGS R-IV,FRANKLIN SMITH ELEM.,2905310,2905310,26504800100000.0,290531000080,493.0,KG-05,2.0,475,September Membership,10204.72,297.56,10502.27,7539.66,272.3,7811.95,2665.06,25.26,2690.32,4847242,141341,4988578.25,10546.76463,1,0,0,0,1,0,0
MO,2018-2019,048-068,4050,BLUE SPRINGS R-IV,JAMES LEWIS ELEM.,2905310,2905310,26504800100000.0,290531000082,439.0,PK-05,2.0,431,September Membership,10821.76,125.4,10947.16,8156.7,100.14,8256.84,2665.06,25.26,2690.32,4664178.56,54047.4,4718225.96,10976.88845,1,0,0,0,1,0,0
MO,2018-2019,048-068,4090,BLUE SPRINGS R-IV,JAMES WALKER ELEM.,2905310,2905310,26504800100000.0,290531000083,515.0,KG-05,2.0,494,September Membership,8986.71,99.46,9086.17,6321.65,74.2,6395.85,2665.06,25.26,2690.32,4439434.73999999,49133.24,4488567.98,9177.665897,1,0,0,0,1,0,0
MO,2018-2019,048-068,5000,BLUE SPRINGS R-IV,JOHN NOWLIN ELEM.,2905310,2905310,26504800100000.0,290531000084,434.0,KG-05,2.0,415.89,September Membership,10256.95,125.15,10382.1,7591.89,99.89,7691.78,2665.06,25.26,2690.32,4265762.9355,52048.6335,4317811.569,10430.58315,1,0,0,0,1,0,0
MO,2018-2019,048-068,4015,BLUE SPRINGS R-IV,LIGGETT TRAIL EDUCATION CENTER,2905310,2905310,26504800100000.0,290531000270,0.0,PK-12,4.0,0,September Membership,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1,0
MO,2018-2019,048-068,4070,BLUE SPRINGS R-IV,LUCY FRANKLIN ELEM.,2905310,2905310,26504800100000.0,290531002549,634.0,KG-05,2.0,625,September Membership,8793.52,98.96,8892.48,6128.46,73.7,6202.17,2665.06,25.26,2690.32,5495950,61850,5557800,8990.404591,1,0,0,0,1,0,0
MO,2018-2019,048-068,3060,BLUE SPRINGS R-IV,MORELAND RIDGE MIDDLE,2905310,2905310,26504800100000.0,290531001706,998.0,06-08,3.0,996.22,September Membership,8741.42,171.679999999999,8913.1,6076.36,146.42,6222.78,2665.06,25.26,2690.32,8708377.4324,171031.049599999,8879408.482,9010.3402,1,0,0,0,1,0,0
MO,2018-2019,048-068,3090,BLUE SPRINGS R-IV,PAUL KINDER MIDDLE SCHOOL,2905310,2905310,26504800100000.0,290531002835,804.0,06-08,3.0,802.62,September Membership,8878.45,381.95,9260.4,6213.39,356.69,6570.09,2665.06,25.26,2690.32,7126021.539,306560.709,7432582.248,9346.113092,1,0,0,0,1,0,0
MO,2018-2019,048-068,5070,BLUE SPRINGS R-IV,SUNNY POINTE ELEM.,2905310,2905310,26504800100000.0,290531002737,594.0,KG-05,2.0,576.62,September Membership,8503.43,312.68,8816.11,5838.37,287.42,6125.8,2665.06,25.26,2690.32,4903247.8066,180297.5416,5083545.3482,8916.56936,1,0,0,0,1,0,0
MO,2018-2019,048-068,4020,BLUE SPRINGS R-IV,THOMAS J. ULTICAN ELEM.,2905310,2905310,26504800100000.0,290531000086,502.0,KG-05,2.0,487,September Membership,8854.55,198.48,9053.03,6189.49,173.22,6362.71,2665.06,25.26,2690.32,4312165.85,96659.76,4408825.61,9145.625834,1,0,0,0,1,0,0
MO,2018-2019,048-068,1020,BLUE SPRINGS R-IV,VALLEY VIEW HIGH,2905310,2905310,26504800100000.0,290531000200,0.0,09-12,4.0,NRD,September Membership,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,1,1,0
MO,2018-2019,048-068,5080,BLUE SPRINGS R-IV,"VOY SPEARS, JR. ELEM.",2905310,2905310,26504800100000.0,290531002836,519.0,KG-05,2.0,511.93,September Membership,9655.77,197.769999999999,9853.53,6990.71,172.51,7163.22,2665.06,25.26,2690.32,4943078.3361,101244.3961,5044317.6129,9919.556728,1,0,0,0,1,0,0
MO,2018-2019,048-068,5030,BLUE SPRINGS R-IV,WILLIAM BRYANT ELEM.,2905310,2905310,26504800100000.0,290531002488,379.0,KG-05,2.0,367,September Membership,9380.92,134.67,9515.58,6715.86,109.41,6825.26,2665.06,25.26,2690.32,3442797.64,49423.8899999999,3492217.86,9592.823505,1,0,0,0,1,0,0
MO,2018-2019,048-068,4060,BLUE SPRINGS R-IV,WILLIAM YATES ELEM.,2905310,2905310,26504800100000.0,290531000087,406.0,KG-05,2.0,398,September Membership,10675.25,386.02,11061.27,8010.19,360.76,8370.95,2665.06,25.26,2690.32,4248749.5,153635.96,4402385.46,11087.21107,1,0,0,0,1,0,0
MO,2018-2019,084-001,1050,BOLIVAR R-I,BOLIVAR HIGH,2905370,2905370,26508400100000.0,290537000092,806.0,09-12,4.0,802.96,September Membership,9672.13,571.05,10243.18,7332.5,275.49,7607.98,2339.63,295.56,2635.19,7766333.5048,458530.307999999,8224863.8128,10388.58213,1,0,0,0,1,0,0
MO,2018-2019,084-001,4040,BOLIVAR R-I,BOLIVAR INTERMEDIATE SCH.,2905370,2905370,26508400100000.0,290537001535,579.0,03-05,2.0,576.3,September Membership,7445.27,515.23,7960.49,5105.64,219.67,5325.3,2339.63,295.56,2635.19,4290709.101,296927.049,4587630.38699999,8181.656072,1,0,0,0,1,0,0
MO,2018-2019,084-001,3000,BOLIVAR R-I,BOLIVAR MIDDLE,2905370,2905370,26508400100000.0,290537002423,638.0,06-08,3.0,633.44,September Membership,7565.96,494.87,8060.83,5226.33,199.31,5425.64,2339.63,295.56,2635.19,4792581.7024,313470.4528,5106052.1552,8278.665723,1,0,0,0,1,0,0
MO,2018-2019,084-001,4020,BOLIVAR R-I,BOLIVAR PRIMARY,2905370,2905370,26508400100000.0,290537000090,728.0,PK-02,2.0,610.5,September Membership,8784.49,926.13,9710.62,6444.86,630.57,7075.43,2339.63,295.56,2635.19,5362931.145,565402.365,5928333.51,9873.69814,1,0,0,0,1,0,0
MO,2018-2019,082-105,4020,BONCL R-X,BONCL Elem.,2905400,2905400,26508200300000.0,290540000094,67.0,PK-08,3.0,55,September Membership,14073.46,1790.31,15863.78,9256.58,1390.29,10646.87,4816.88,400.02,5216.9,774040.299999999,98467.05,872507.9,14969.17226,1,0,0,0,1,0,0
MO,2018-2019,027-061,1100,BOONVILLE R-I,BOONSLICK TECHNICAL EDUC. CTR.,2905580,2905580,26502700400000.0,290558000101,0.0,09-12,4.0,NRD,September Membership,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,1,1,0
MO,2018-2019,027-061,1050,BOONVILLE R-I,BOONVILLE HIGH,2905580,2905580,26502700400000.0,290558000104,571.0,09-12,4.0,524.72,September Membership,9751.08,800.459999999999,10551.53,7211.81,554.81,7766.61,2539.27,245.65,2784.92,5116586.6976,420017.3712,5536598.8216,10332.75416,1,0,0,0,1,0,0
MO,2018-2019,027-061,4040,BOONVILLE R-I,DAVID BARTON ELEM.,2905580,2905580,26502700400000.0,290558000103,342.0,03-05,2.0,333.05,September Membership,8037.12,690.99,8728.1,5497.85,445.34,5943.19,2539.27,245.65,2784.92,2676762.816,230134.2195,2906893.705,8569.844963,1,0,0,0,1,0,0
MO,2018-2019,027-061,4020,BOONVILLE R-I,HANNAH COLE PRIMARY,2905580,2905580,26502700400000.0,290558000102,358.0,PK-02,2.0,326.1,September Membership,10037.1,519.31,10556.41,7497.83,273.66,7771.49,2539.27,245.65,2784.92,3273098.31,169346.991,3442445.301,10337.47219,1,0,0,0,1,0,0
MO,2018-2019,027-061,3000,BOONVILLE R-I,LAURA SPEED ELLIOTT MIDDLE,2905580,2905580,26502700400000.0,290558000105,327.0,06-08,3.0,323.77,September Membership,9013.6,446.4,9460,6474.33,200.75,6675.08,2539.27,245.65,2784.92,2918333.272,144530.927999999,3062864.19999999,9277.452734,1,0,0,0,1,0,0
MO,2018-2019,017-124,4020,BOSWORTH R-V,BOSWORTH ELEM.,2905610,2905610,26501700200000.0,290561000106,22.0,PK-06,2.0,17,September Membership,32866.07,1789.77,34655.85,22364.17,897.38,23261.55,10501.9,892.39,11394.29,558723.19,30426.09,589149.45,35243.0901,1,0,0,0,1,0,0
MO,2018-2019,017-124,1050,BOSWORTH R-V,BOSWORTH HIGH,2905610,2905610,26501700200000.0,290561000107,24.0,07-12,4.0,26,September Membership,26770.07,1544.63,28314.7,16268.17,652.24,16920.4,10501.9,892.39,11394.29,696021.82,40160.38,736182.2,29112.40692,1,0,0,0,1,0,0
MO,2018-2019,082-100,4020,BOWLING GREEN R-I,BOWLING GREEN ELEM.,2905660,2905660,26508200400000.0,290566000112,519.0,PK-05,2.0,470.5,September Membership,8768.18,2254.2,11022.38,6618.47,1994.46,8612.93,2149.71,259.74,2409.45,4125428.69,1060601.09999999,5186029.79,11229.69067,1,0,0,0,1,0,0
MO,2018-2019,082-100,1050,BOWLING GREEN R-I,BOWLING GREEN HIGH,2905660,2905660,26508200400000.0,290566000115,382.0,09-12,4.0,380,September Membership,9284.84,264.53,9549.37,7135.13,4.79,7139.92,2149.71,259.74,2409.45,3528239.2,100521.4,3628760.6,9805.570814,1,0,0,0,1,0,0
MO,2018-2019,082-100,3000,BOWLING GREEN R-I,BOWLING GREEN MIDDLE,2905660,2905660,26508200400000.0,290566000601,314.0,06-08,3.0,313.75,September Membership,7302.71,326.09,7628.79,5153,66.35,5219.34,2149.71,259.74,2409.45,2291225.2625,102310.7375,2393532.8625,7948.73609,1,0,0,0,1,0,0
MO,2018-2019,082-100,4060,BOWLING GREEN R-I,FRANKFORD ELEM.,2905660,2905660,26508200400000.0,290566000114,117.0,KG-05,2.0,117,September Membership,7780.73,416.12,8196.85,5631.02,156.38,5787.4,2149.71,259.74,2409.45,910345.41,48686.04,959031.45,8497.941816,1,0,0,0,1,0,0
MO,2018-2019,106-001,4020,BRADLEYVILLE R-I,BRADLEYVILLE ELEM.,2905700,2905700,26510700200000.0,290570000117,109.0,PK-06,2.0,101,September Membership,9341.33,761.45,10102.79,5729.68,658.01,6387.69,3611.65,103.44,3715.09,943474.33,76906.45,1020381.79,10962.21489,1,0,0,0,1,0,0
MO,2018-2019,106-001,1050,BRADLEYVILLE R-I,BRADLEYVILLE HIGH,2905700,2905700,26510700200000.0,290570000118,119.0,07-12,4.0,86,September Membership,13357.5,547.91,13905.41,9745.85,444.47,10190.32,3611.65,103.44,3715.09,1148745,47120.26,1195865.26,14638.6235,1,0,0,0,1,1,0
MO,2018-2019,106-004,1050,BRANSON R-IV,BRANSON HIGH,2905760,2905760,26510700300000.0,290576000122,1437.0,09-12,4.0,1375.21,September Membership,8835.03,298.099999999999,9133.13,6035.26,278.95,6314.21,2799.77,19.15,2818.92,12150021.6063,409950.100999999,12559971.7073,9268.779897,1,0,0,0,1,0,0
MO,2018-2019,106-004,2050,BRANSON R-IV,BRANSON JR. HIGH,2905760,2905760,26510700300000.0,290576000123,726.0,07-08,3.0,724.58,September Membership,8509.64,25.0999999999999,8534.74,5709.87,5.95,5715.82,2799.77,19.15,2818.92,6165914.9512,18186.958,6184101.9092,8690.250843,1,0,0,0,1,0,0
MO,2018-2019,106-004,4070,BRANSON R-IV,BUCHANAN ELEMENTARY,2905760,2905760,26510700300000.0,290576003237,657.0,KG-03,2.0,655.91,September Membership,8202.25,342.81,8545.05,5402.48,323.66,5726.13,2799.77,19.15,2818.92,5379937.79749999,224852.5071,5604783.74549999,8700.218648,1,0,0,0,1,0,0
MO,2018-2019,106-004,4050,BRANSON R-IV,BUCHANAN INTERMEDIATE,2905760,2905760,26510700300000.0,290576002851,506.0,04-06,2.0,504.93,September Membership,8229.97,287.56,8517.53,5430.2,268.41,5698.61,2799.77,19.15,2818.92,4155558.75209999,145197.6708,4300756.4229,8673.612054,1,0,0,0,1,0,0
MO,2018-2019,106-004,4040,BRANSON R-IV,CEDAR RIDGE ELEMENTARY,2905760,2905760,26510700300000.0,290576002462,556.0,01-03,2.0,555.41,September Membership,8608.8,780.709999999999,9389.51,5809.03,761.56,6570.59,2799.77,19.15,2818.92,4781413.60799999,433614.141099999,5215027.7491,9516.650481,1,0,0,0,1,0,0
MO,2018-2019,106-004,4080,BRANSON R-IV,CEDAR RIDGE INTERMEDIATE,2905760,2905760,26510700300000.0,290576003235,591.0,04-06,2.0,589.34,September Membership,8397.45,82.3,8479.75,5597.68,63.15,5660.83,2799.77,19.15,2818.92,4948953.183,48502.682,4997455.865,8637.085996,1,0,0,0,1,0,0
MO,2018-2019,106-004,4060,BRANSON R-IV,CEDAR RIDGE PRIMARY,2905760,2905760,26510700300000.0,290576002706,336.0,PK-KG,1.0,173,September Membership,19196.58,233.18,19429.76,16396.81,214.03,16610.84,2799.77,19.15,2818.92,3321008.34,40340.14,3361348.47999999,19223.65817,1,0,0,0,1,1,0
MO,2018-2019,013-061,4020,BRAYMER C-4,BRAYMER ELEM.,2905820,2905820,26501300100000.0,290582000126,163.0,PK-06,2.0,163.38,September Membership,9234.4,586.6,9820.99,5939.31,586.6,6525.9,3295.09,0,3295.09,1508716.272,95838.708,1604553.3462,10537.38684,1,0,0,0,1,0,0
MO,2018-2019,013-061,1050,BRAYMER C-4,BRAYMER HIGH,2905820,2905820,26501300100000.0,290582000127,133.0,07-12,4.0,124,September Membership,11855.27,123.09,11978.35,8560.18,123.09,8683.27,3295.09,0,3295.09,1470053.48,15263.16,1485315.4,12623.14269,1,0,0,0,1,0,0
MO,2018-2019,013-054,4020,BRECKENRIDGE R-I,BRECKENRIDGE ELEM.,2905850,2905850,26501300200000.0,290585000128,33.0,PK-06,2.0,31,September Membership,11456.8699999999,749.33,12206.2,5216.25,0,5216.25,6240.62,749.33,6989.95,355162.97,23229.23,378392.2,12185.27847,1,0,0,0,1,0,0
MO,2018-2019,013-054,1050,BRECKENRIDGE R-I,BRECKENRIDGE HIGH,2905850,2905850,26501300200000.0,290585000129,26.0,07-12,4.0,26,September Membership,27985.73,2020.47,30006.2,21745.11,1271.14,23016.25,6240.62,749.33,6989.95,727628.98,52532.22,780161.2,29394.48511,1,0,0,0,1,0,0
MO,2018-2019,096-101,7500,BRENTWOOD,BRENTWOOD EARLY CHILDHD CENTER,2905880,2905880,26509500400000.0,290588003190,3.0,PK-PK,1.0,NRD,September Membership,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,1,1,0
MO,2018-2019,096-101,1050,BRENTWOOD,BRENTWOOD HIGH,2905880,2905880,26509500400000.0,290588000131,234.0,09-12,4.0,217.11,September Membership,22566.25,533.69,23099.94,17450.95,131.81,17582.75,5115.3,401.88,5517.19,4899358.5375,115869.4359,5015227.9734,23382.37503,1,0,0,0,1,0,0
MO,2018-2019,096-101,3000,BRENTWOOD,BRENTWOOD MIDDLE,2905880,2905880,26509500400000.0,290588001113,178.0,06-08,3.0,171,September Membership,15857.34,401.88,16259.23,10742.04,0,10742.04,5115.3,401.88,5517.19,2711605.14,68721.48,2780328.33,16768.71256,1,0,0,0,1,0,0
MO,2018-2019,096-101,4040,BRENTWOOD,MARK TWAIN ELEM.,2905880,2905880,26509500400000.0,290588000132,186.0,KG-05,2.0,184,September Membership,17964.38,401.88,18366.27,12849.08,0,12849.08,5115.3,401.88,5517.19,3305445.92,73945.92,3379393.68,18805.81856,1,0,0,0,1,0,0
MO,2018-2019,096-101,4060,BRENTWOOD,MCGRATH ELEM.,2905880,2905880,26509500400000.0,290588000133,186.0,KG-05,2.0,182.88,September Membership,17077.92,401.88,17479.8,11962.62,0,11962.62,5115.3,401.88,5517.19,3123210.0096,73495.8144,3196705.82399999,17948.77107,1,0,0,0,1,0,0
MO,2018-2019,108-143,4020,BRONAUGH R-VII,BRONAUGH ELEM.,2905910,2905910,26510900100000.0,290591000134,99.0,PK-06,2.0,90,September Membership,9824.26,118.64,9942.9,5829.99,39.7,5869.69,3994.27,78.94,4073.21,884183.4,10677.6,894861,8651.650228,1,0,0,0,1,0,0
MO,2018-2019,108-143,1050,BRONAUGH R-VII,BRONAUGH HIGH,2905910,2905910,26510900100000.0,290591000135,78.0,07-12,4.0,78,September Membership,14622.78,699.26,15322.04,10628.51,620.32,11248.83,3994.27,78.94,4073.21,1140576.84,54542.28,1195119.12,13852.25314,1,0,0,0,1,0,0
MO,2018-2019,058-112,4020,BROOKFIELD R-III,BROOKFIELD ELEM.,2905940,2905940,26505800100000.0,290594000137,372.0,PK-04,2.0,314,September Membership,8863.1,1313.88,10176.99,6646.97,1313.88,7960.86,2216.13,0,2216.13,2783013.4,412558.32,3195574.86,9716.517522,1,0,0,0,1,0,0
MO,2018-2019,058-112,1050,BROOKFIELD R-III,BROOKFIELD HIGH,2905940,2905940,26505800100000.0,290594000139,290.0,09-12,4.0,290,September Membership,11683.06,92.16,11775.22,9466.93,92.16,9559.09,2216.13,0,2216.13,3388087.4,26726.3999999999,3414813.8,11261.70125,1,0,0,0,1,0,0
MO,2018-2019,058-112,3000,BROOKFIELD R-III,BROOKFIELD MIDDLE,2905940,2905940,26505800100000.0,290594002272,300.0,05-08,3.0,300,September Membership,7727.33,584.63,8311.96,5511.2,584.63,6095.83,2216.13,0,2216.13,2318199,175389,2493587.99999999,7913.389058,1,0,0,0,1,0,0
MO,2018-2019,058-112,1100,BROOKFIELD R-III,LINN CO AREA CAREER TECH CTR,2905940,2905940,26505800100000.0,290594000136,0.0,09-12,4.0,NRD,September Membership,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,1,1,0
MO,2018-2019,048-916,6950,BROOKSIDE CHARTER SCH.,BROOKSIDE CHARTER ELEMENTARY,2900024,2900024,,290002402838,499.0,PK-05,2.0,492,September Membership,10975.67,942.62,11918.29,6884.24,922.09,7806.33,4091.43,20.53,4111.96,5400029.64,463769.04,5863798.68,11858.74812,1,0,0,0,1,0,0
MO,2018-2019,048-916,3950,BROOKSIDE CHARTER SCH.,BROOKSIDE CHARTER MIDDLE SCHL,2900024,2900024,,290002403184,200.0,06-08,3.0,200,September Membership,12905.52,755.73,13661.25,8814.09,735.2,9549.29,4091.43,20.53,4111.96,2581104,151146,2732250,13543.85817,1,0,0,0,1,0,0
MO,2018-2019,021-149,4020,BRUNSWICK R-II,BRUNSWICK ELEM.,2906030,2906030,26502100300000.0,290603000144,161.0,PK-06,2.0,130,September Membership,11225.81,1237.09,12462.9,8005.93,791.78,8797.71,3219.88,445.31,3665.19,1459355.3,160821.699999999,1620177,12655.78071,1,0,0,0,1,0,0
MO,2018-2019,021-149,1050,BRUNSWICK R-II,BRUNSWICK HIGH,2906030,2906030,26502100300000.0,290603000145,110.0,07-12,4.0,110,September Membership,13074.15,505.95,13580.09,9854.27,60.64,9914.9,3219.88,445.31,3665.19,1438156.5,55654.5,1493809.9,13735.89046,1,0,0,0,1,0,0
MO,2018-2019,011-079,1050,BUCHANAN CO. R-IV,DEKALB JR.-SR. HIGH,2910590,2910590,26501100900000.0,291059000355,125.0,07-12,4.0,125,September Membership,14208.11,358.289999999999,14566.4,10532.42,357.53,10889.95,3675.69,0.76,3676.45,1776013.75,44786.2499999999,1820800,14760.87549,1,0,0,0,1,0,0
MO,2018-2019,011-079,4020,BUCHANAN CO. R-IV,RUSHVILLE ELEM.,2910590,2910590,26501100900000.0,291059000356,190.0,PK-06,2.0,175,September Membership,9870.54,399.84,10270.38,6194.85,399.08,6593.93,3675.69,0.76,3676.45,1727344.5,69972,1797316.49999999,10607.44314,1,0,0,0,1,0,0
MO,2018-2019,058-107,4020,BUCKLIN R-II,BUCKLIN ELEM.,2906090,2906090,26505800300000.0,290609000146,58.0,PK-06,2.0,45,September Membership,18320.43,602.14,18922.57,13354.16,519.89,13874.05,4966.27,82.25,5048.52,824419.35,27096.3,851515.65,19708.76065,1,0,0,0,1,0,0
MO,2018-2019,058-107,1050,BUCKLIN R-II,BUCKLIN HIGH,2906090,2906090,26505800300000.0,290609000147,68.0,07-12,4.0,68,September Membership,14953.05,564.19,15517.24,9986.78,481.94,10468.72,4966.27,82.25,5048.52,1016807.4,38364.92,1055172.32,16416.45572,1,0,0,0,1,0,0
MO,2018-2019,090-077,4020,BUNKER R-III,BUNKER ELEM.,2906170,2906170,26509000200000.0,290617000155,119.0,PK-05,2.0,108.5,September Membership,8717.85,1085.07,9802.92,4719.38,1085.07,5804.45,3998.47,0,3998.47,945886.725,117730.094999999,1063616.82,10205.2799,1,0,0,0,1,0,0
MO,2018-2019,090-077,1050,BUNKER R-III,BUNKER HIGH,2906170,2906170,26509000200000.0,290617000156,113.0,06-12,4.0,113,September Membership,11990.1999999999,34.18,12024.38,7991.73,34.18,8025.91,3998.47,0,3998.47,1354892.59999999,3862.34,1358754.94,12353.00823,1,0,0,0,1,0,0
MO,2018-2019,007-129,7500,BUTLER R-V,BUTLER EARLY CHILDHOOD,2906360,2906360,26500700600000.0,290636003308,77.0,PK-PK,1.0,NRD,September Membership,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,1,1,0
MO,2018-2019,007-129,4020,BUTLER R-V,BUTLER ELEM.,2906360,2906360,26500700600000.0,290636000157,471.0,KG-06,2.0,469.97,September Membership,8211.09,1322.9,9534,5476.88,1052.79,6529.68,2734.21,270.11,3004.32,3858965.9673,621723.313,4480693.98,9161.704271,1,0,0,0,1,0,0
MO,2018-2019,007-129,1050,BUTLER R-V,BUTLER HIGH,2906360,2906360,26500700600000.0,290636000158,462.0,07-12,4.0,453.82,September Membership,9038.8,364.21,9403.02,6304.59,94.1,6398.69,2734.21,270.11,3004.32,4101988.21599999,165285.7822,4267278.5364,9035.071581,1,0,0,0,1,0,0
MO,2018-2019,107-155,4020,CABOOL R-IV,CABOOL ELEM.,2906430,2906430,26510801200000.0,290643000160,322.0,PK-04,2.0,297.5,September Membership,7611.73,847.62,8459.35,5387.82,235.61,5623.43,2223.91,612.01,2835.92,2264489.675,252166.95,2516656.625,8522.740029,1,0,0,0,1,0,0
MO,2018-2019,107-155,1050,CABOOL R-IV,CABOOL HIGH,2906430,2906430,26510801200000.0,290643000161,229.0,09-12,4.0,228.71,September Membership,9421.68999999999,838.73,10260.41,7197.78,226.72,7424.5,2223.91,612.01,2835.92,2154834.7199,191825.9383,2346658.3711,10264.0217,1,0,0,0,1,0,0
