state,year,distid_stateassigned,schoolid_stateassigned,distname,schoolname,ncesdistid_admin,ncesdistid_geo,census_id,ncesid,ncesenroll,gradespan,level,enroll_raw_WI,enrollmetric,pp_stloc_raw_WI,pp_fed_raw_WI,pp_total_raw_WI,pp_site_stloc_raw_WI,pp_site_fed_raw_WI,pp_site_raw_WI,pp_centshare_stloc_raw_WI,pp_centshare_fed_raw_WI,pp_centshare_raw_WI,schoolstloc_raw_WI,schoolfed_raw_WI,schooltot_raw_WI,pp_total_norm_NERDS,distexclu_raw_WI,disttotwexclu_raw_WI,disttot_summed_raw_WI,exclulist_raw_WI,countenroll,noaudit,nositecen,adfinvars,distflex,flag_nerds,flag_f33
WI,2018-2019,147,20,Appleton Area School District,East High,5500390.0,5500390.0,50504560100000.0,550039000047.0,1369.0,09-12,4.0,1369.0,September Count Day,9996.0,313.0,10310.0,7791.0,130.0,7921.0,2205.0,183.0,2389.0,13684524,428497,14114390,,66325869.0,233030928.0,166705059.0,"Aid Transits, Capital Projects, Certain Non-Accountability Students, Community Services, Cooperative Programs, Debt Service, Equipment, Facilities, Food Service, Independent Charter Tuition, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, TEACH Fund, Trust Funds, Facilities &amp; Operations Expenses",1,0,0,1,1,0,1
WI,2018-2019,147,100,Appleton Area School District,Edison Elementary,5500390.0,5500390.0,50504560100000.0,550039000051.0,272.0,PK-06,2.0,272.0,September Count Day,13591.0,497.0,14088.0,11386.0,314.0,11699.0,2205.0,183.0,2389.0,3696752,135184,3831936,,66325869.0,233030928.0,166705059.0,"Aid Transits, Capital Projects, Certain Non-Accountability Students, Community Services, Cooperative Programs, Debt Service, Equipment, Facilities, Food Service, Independent Charter Tuition, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, TEACH Fund, Trust Funds, Facilities &amp; Operations Expenses",1,0,0,1,1,0,1
WI,2018-2019,147,120,Appleton Area School District,Einstein Middle,5500390.0,5500390.0,50504560100000.0,550039000052.0,480.0,07-08,3.0,480.0,September Count Day,10830.0,497.0,11328.0,8625.0,314.0,8939.0,2205.0,183.0,2389.0,5198400,238560,5437440,,66325869.0,233030928.0,166705059.0,"Aid Transits, Capital Projects, Certain Non-Accountability Students, Community Services, Cooperative Programs, Debt Service, Equipment, Facilities, Food Service, Independent Charter Tuition, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, TEACH Fund, Trust Funds, Facilities &amp; Operations Expenses",1,0,0,1,1,0,1
WI,2018-2019,147,130,Appleton Area School District,Ferber Elementary,5500390.0,5500390.0,50504560100000.0,550039002426.0,626.0,PK-06,2.0,626.0,September Count Day,9747.0,490.0,10237.0,7542.0,307.0,7848.0,2205.0,183.0,2389.0,6101622,306740,6408362,,66325869.0,233030928.0,166705059.0,"Aid Transits, Capital Projects, Certain Non-Accountability Students, Community Services, Cooperative Programs, Debt Service, Equipment, Facilities, Food Service, Independent Charter Tuition, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, TEACH Fund, Trust Funds, Facilities &amp; Operations Expenses",1,0,0,1,1,0,1
WI,2018-2019,147,450,Appleton Area School District,Fox Cities Leadership Academy,5500390.0,5500390.0,50504560100000.0,550039002724.0,91.0,09-12,4.0,91.0,September Count Day,4644.0,192.0,4837.0,2439.0,9.0,2448.0,2205.0,183.0,2389.0,422604,17472,440167,,66325869.0,233030928.0,166705059.0,"Aid Transits, Capital Projects, Certain Non-Accountability Students, Community Services, Cooperative Programs, Debt Service, Equipment, Facilities, Food Service, Independent Charter Tuition, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, TEACH Fund, Trust Funds, Facilities &amp; Operations Expenses",1,0,0,1,1,1,1
WI,2018-2019,147,135,Appleton Area School District,Fox River Academy,5500390.0,5500390.0,50504560100000.0,550039002582.0,110.0,KG-08,3.0,110.0,September Count Day,7104.0,233.0,7338.0,4899.0,50.0,4949.0,2205.0,183.0,2389.0,781440,25630,807180,,66325869.0,233030928.0,166705059.0,"Aid Transits, Capital Projects, Certain Non-Accountability Students, Community Services, Cooperative Programs, Debt Service, Equipment, Facilities, Food Service, Independent Charter Tuition, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, TEACH Fund, Trust Funds, Facilities &amp; Operations Expenses",1,0,0,1,1,0,1
WI,2018-2019,147,160,Appleton Area School District,Franklin Elementary,5500390.0,5500390.0,50504560100000.0,550039000054.0,350.0,PK-06,2.0,350.0,September Count Day,9594.0,481.0,10076.0,7389.0,298.0,7687.0,2205.0,183.0,2389.0,3357900,168350,3526600,,66325869.0,233030928.0,166705059.0,"Aid Transits, Capital Projects, Certain Non-Accountability Students, Community Services, Cooperative Programs, Debt Service, Equipment, Facilities, Food Service, Independent Charter Tuition, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, TEACH Fund, Trust Funds, Facilities &amp; Operations Expenses",1,0,0,1,1,0,1
WI,2018-2019,147,180,Appleton Area School District,Highlands Elementary,5500390.0,5500390.0,50504560100000.0,550039000055.0,621.0,PK-06,2.0,621.0,September Count Day,10889.0,685.0,11575.0,8684.0,502.0,9186.0,2205.0,183.0,2389.0,6762069,425385,7188075,,66325869.0,233030928.0,166705059.0,"Aid Transits, Capital Projects, Certain Non-Accountability Students, Community Services, Cooperative Programs, Debt Service, Equipment, Facilities, Food Service, Independent Charter Tuition, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, TEACH Fund, Trust Funds, Facilities &amp; Operations Expenses",1,0,0,1,1,0,1
WI,2018-2019,147,190,Appleton Area School District,Horizons Elementary,5500390.0,5500390.0,50504560100000.0,550039002350.0,342.0,PK-06,2.0,342.0,September Count Day,14006.0,1046.0,15053.0,11801.0,863.0,12664.0,2205.0,183.0,2389.0,4790052,357732,5148126,,66325869.0,233030928.0,166705059.0,"Aid Transits, Capital Projects, Certain Non-Accountability Students, Community Services, Cooperative Programs, Debt Service, Equipment, Facilities, Food Service, Independent Charter Tuition, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, TEACH Fund, Trust Funds, Facilities &amp; Operations Expenses",1,0,0,1,1,0,1
WI,2018-2019,147,195,Appleton Area School District,Houdini Elementary,5500390.0,5500390.0,50504560100000.0,550039002366.0,603.0,PK-06,2.0,603.0,September Count Day,8743.0,431.0,9175.0,6538.0,248.0,6786.0,2205.0,183.0,2389.0,5272029,259893,5532525,,66325869.0,233030928.0,166705059.0,"Aid Transits, Capital Projects, Certain Non-Accountability Students, Community Services, Cooperative Programs, Debt Service, Equipment, Facilities, Food Service, Independent Charter Tuition, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, TEACH Fund, Trust Funds, Facilities &amp; Operations Expenses",1,0,0,1,1,0,1
WI,2018-2019,147,200,Appleton Area School District,Huntley Elementary,5500390.0,5500390.0,50504560100000.0,550039000056.0,747.0,PK-06,2.0,747.0,September Count Day,8858.0,352.0,9210.0,6653.0,169.0,6821.0,2205.0,183.0,2389.0,6616926,262944,6879870,,66325869.0,233030928.0,166705059.0,"Aid Transits, Capital Projects, Certain Non-Accountability Students, Community Services, Cooperative Programs, Debt Service, Equipment, Facilities, Food Service, Independent Charter Tuition, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, TEACH Fund, Trust Funds, Facilities &amp; Operations Expenses",1,0,0,1,1,0,1
WI,2018-2019,147,240,Appleton Area School District,Jefferson Elementary,5500390.0,5500390.0,50504560100000.0,550039000057.0,369.0,PK-06,2.0,369.0,September Count Day,10996.0,609.0,11606.0,8791.0,426.0,9217.0,2205.0,183.0,2389.0,4057524,224721,4282614,,66325869.0,233030928.0,166705059.0,"Aid Transits, Capital Projects, Certain Non-Accountability Students, Community Services, Cooperative Programs, Debt Service, Equipment, Facilities, Food Service, Independent Charter Tuition, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, TEACH Fund, Trust Funds, Facilities &amp; Operations Expenses",1,0,0,1,1,0,1
WI,2018-2019,147,260,Appleton Area School District,Johnston Elementary,5500390.0,5500390.0,50504560100000.0,550039000058.0,472.0,PK-06,2.0,472.0,September Count Day,10509.0,846.0,11356.0,8304.0,663.0,8967.0,2205.0,183.0,2389.0,4960248,399312,5360032,,66325869.0,233030928.0,166705059.0,"Aid Transits, Capital Projects, Certain Non-Accountability Students, Community Services, Cooperative Programs, Debt Service, Equipment, Facilities, Food Service, Independent Charter Tuition, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, TEACH Fund, Trust Funds, Facilities &amp; Operations Expenses",1,0,0,1,1,0,1
WI,2018-2019,147,250,Appleton Area School District,Kaleidoscope Academy,5500390.0,5500390.0,50504560100000.0,550039002759.0,573.0,06-08,3.0,573.0,September Count Day,9951.0,248.0,10200.0,7746.0,65.0,7811.0,2205.0,183.0,2389.0,5701923,142104,5844600,,66325869.0,233030928.0,166705059.0,"Aid Transits, Capital Projects, Certain Non-Accountability Students, Community Services, Cooperative Programs, Debt Service, Equipment, Facilities, Food Service, Independent Charter Tuition, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, TEACH Fund, Trust Funds, Facilities &amp; Operations Expenses",1,0,0,1,1,0,1
WI,2018-2019,147,280,Appleton Area School District,Lincoln Elementary,5500390.0,5500390.0,50504560100000.0,550039000059.0,394.0,PK-06,2.0,394.0,September Count Day,10592.0,929.0,11522.0,8387.0,746.0,9133.0,2205.0,183.0,2389.0,4173248,366026,4539668,,66325869.0,233030928.0,166705059.0,"Aid Transits, Capital Projects, Certain Non-Accountability Students, Community Services, Cooperative Programs, Debt Service, Equipment, Facilities, Food Service, Independent Charter Tuition, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, TEACH Fund, Trust Funds, Facilities &amp; Operations Expenses",1,0,0,1,1,0,1
WI,2018-2019,147,300,Appleton Area School District,Madison Middle,5500390.0,5500390.0,50504560100000.0,550039000060.0,644.0,07-08,3.0,644.0,September Count Day,10612.0,520.0,11133.0,8407.0,337.0,8744.0,2205.0,183.0,2389.0,6834128,334880,7169652,,66325869.0,233030928.0,166705059.0,"Aid Transits, Capital Projects, Certain Non-Accountability Students, Community Services, Cooperative Programs, Debt Service, Equipment, Facilities, Food Service, Independent Charter Tuition, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, TEACH Fund, Trust Funds, Facilities &amp; Operations Expenses",1,0,0,1,1,0,1
WI,2018-2019,147,320,Appleton Area School District,McKinley Elementary,5500390.0,5500390.0,50504560100000.0,550039000061.0,515.0,PK-06,2.0,515.0,September Count Day,10804.0,590.0,11395.0,8599.0,407.0,9006.0,2205.0,183.0,2389.0,5564060,303850,5868425,,66325869.0,233030928.0,166705059.0,"Aid Transits, Capital Projects, Certain Non-Accountability Students, Community Services, Cooperative Programs, Debt Service, Equipment, Facilities, Food Service, Independent Charter Tuition, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, TEACH Fund, Trust Funds, Facilities &amp; Operations Expenses",1,0,0,1,1,0,1
WI,2018-2019,147,30,Appleton Area School District,North High,5500390.0,5500390.0,50504560100000.0,550039000597.0,1675.0,09-12,4.0,1675.0,September Count Day,9620.0,259.0,9880.0,7415.0,76.0,7491.0,2205.0,183.0,2389.0,16113500,433825,16549000,,66325869.0,233030928.0,166705059.0,"Aid Transits, Capital Projects, Certain Non-Accountability Students, Community Services, Cooperative Programs, Debt Service, Equipment, Facilities, Food Service, Independent Charter Tuition, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, TEACH Fund, Trust Funds, Facilities &amp; Operations Expenses",1,0,0,1,1,0,1
WI,2018-2019,147,210,Appleton Area School District,Odyssey-Magellan,5500390.0,5500390.0,50504560100000.0,550039002277.0,153.0,02-08,3.0,153.0,September Count Day,7416.0,186.0,7603.0,5211.0,3.0,5214.0,2205.0,183.0,2389.0,1134648,28458,1163259,,66325869.0,233030928.0,166705059.0,"Aid Transits, Capital Projects, Certain Non-Accountability Students, Community Services, Cooperative Programs, Debt Service, Equipment, Facilities, Food Service, Independent Charter Tuition, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, TEACH Fund, Trust Funds, Facilities &amp; Operations Expenses",1,0,0,1,1,0,1
WI,2018-2019,147,420,Appleton Area School District,Renaissance School,5500390.0,5500390.0,50504560100000.0,550039002282.0,169.0,09-12,4.0,169.0,September Count Day,4227.0,184.0,4412.0,2022.0,1.0,2023.0,2205.0,183.0,2389.0,714363,31096,745628,,66325869.0,233030928.0,166705059.0,"Aid Transits, Capital Projects, Certain Non-Accountability Students, Community Services, Cooperative Programs, Debt Service, Equipment, Facilities, Food Service, Independent Charter Tuition, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, TEACH Fund, Trust Funds, Facilities &amp; Operations Expenses",1,0,0,1,1,1,1
WI,2018-2019,147,340,Appleton Area School District,Richmond Elementary,5500390.0,5500390.0,50504560100000.0,550039000062.0,289.0,PK-06,2.0,289.0,September Count Day,9545.0,432.0,9978.0,7340.0,249.0,7589.0,2205.0,183.0,2389.0,2758505,124848,2883642,,66325869.0,233030928.0,166705059.0,"Aid Transits, Capital Projects, Certain Non-Accountability Students, Community Services, Cooperative Programs, Debt Service, Equipment, Facilities, Food Service, Independent Charter Tuition, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, TEACH Fund, Trust Funds, Facilities &amp; Operations Expenses",1,0,0,1,1,0,1
WI,2018-2019,147,150,Appleton Area School District,Stephen Foster Elementary Charter,5500390.0,5500390.0,50504560100000.0,550039002639.0,330.0,PK-06,2.0,330.0,September Count Day,9597.0,693.0,10291.0,7392.0,510.0,7902.0,2205.0,183.0,2389.0,3167010,228690,3396030,,66325869.0,233030928.0,166705059.0,"Aid Transits, Capital Projects, Certain Non-Accountability Students, Community Services, Cooperative Programs, Debt Service, Equipment, Facilities, Food Service, Independent Charter Tuition, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, TEACH Fund, Trust Funds, Facilities &amp; Operations Expenses",1,0,0,1,1,0,1
WI,2018-2019,147,430,Appleton Area School District,Tesla Engineering Charter School,5500390.0,5500390.0,50504560100000.0,550039002547.0,127.0,09-12,4.0,127.0,September Count Day,4734.0,183.0,4918.0,2529.0,0.0,2529.0,2205.0,183.0,2389.0,601218,23241,624586,,66325869.0,233030928.0,166705059.0,"Aid Transits, Capital Projects, Certain Non-Accountability Students, Community Services, Cooperative Programs, Debt Service, Equipment, Facilities, Food Service, Independent Charter Tuition, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, TEACH Fund, Trust Funds, Facilities &amp; Operations Expenses",1,0,0,1,1,1,1
WI,2018-2019,147,460,Appleton Area School District,Valley New School,5500390.0,5500390.0,50504560100000.0,550039003341.0,66.0,07-12,4.0,66.0,September Count Day,10431.0,186.0,10618.0,8226.0,3.0,8229.0,2205.0,183.0,2389.0,688446,12276,700788,,66325869.0,233030928.0,166705059.0,"Aid Transits, Capital Projects, Certain Non-Accountability Students, Community Services, Cooperative Programs, Debt Service, Equipment, Facilities, Food Service, Independent Charter Tuition, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, TEACH Fund, Trust Funds, Facilities &amp; Operations Expenses",1,0,0,1,1,0,1
WI,2018-2019,147,40,Appleton Area School District,West High,5500390.0,5500390.0,50504560100000.0,550039000048.0,1101.0,09-12,4.0,1101.0,September Count Day,10606.0,278.0,10885.0,8401.0,95.0,8496.0,2205.0,183.0,2389.0,11677206,306078,11984385,,66325869.0,233030928.0,166705059.0,"Aid Transits, Capital Projects, Certain Non-Accountability Students, Community Services, Cooperative Programs, Debt Service, Equipment, Facilities, Food Service, Independent Charter Tuition, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, TEACH Fund, Trust Funds, Facilities &amp; Operations Expenses",1,0,0,1,1,0,1
WI,2018-2019,147,410,Appleton Area School District,Wilson Middle,5500390.0,5500390.0,50504560100000.0,550039000065.0,394.0,07-08,3.0,394.0,September Count Day,11250.0,316.0,11567.0,9045.0,133.0,9178.0,2205.0,183.0,2389.0,4432500,124504,4557398,,66325869.0,233030928.0,166705059.0,"Aid Transits, Capital Projects, Certain Non-Accountability Students, Community Services, Cooperative Programs, Debt Service, Equipment, Facilities, Food Service, Independent Charter Tuition, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, TEACH Fund, Trust Funds, Facilities &amp; Operations Expenses",1,0,0,1,1,0,1
WI,2018-2019,147,850,Appleton Area School District,Wisconsin Connections Academy,5500390.0,5500390.0,50504560100000.0,550039002825.0,557.0,PK-12,4.0,557.0,September Count Day,9714.0,189.0,9904.0,7509.0,6.0,7515.0,2205.0,183.0,2389.0,5410698,105273,5516528,,66325869.0,233030928.0,166705059.0,"Aid Transits, Capital Projects, Certain Non-Accountability Students, Community Services, Cooperative Programs, Debt Service, Equipment, Facilities, Food Service, Independent Charter Tuition, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, TEACH Fund, Trust Funds, Facilities &amp; Operations Expenses",1,0,0,1,1,0,1
WI,2018-2019,154,190,Arcadia School District,Arcadia Elementary,5500420.0,5500420.0,50506200200000.0,550042003040.0,550.0,PK-04,2.0,550.0,September Count Day,11757.0,581.0,12338.0,6944.0,581.0,7525.0,4813.0,0.0,4813.0,6466350,319550,6785900,,16943310.0,34746126.0,17802816.0,"Aid Transits, Capital Projects, Community Services, Cooperative Programs, Debt Service, Food Service, TEACH Fund, Trust Funds",1,0,0,1,1,0,1
WI,2018-2019,154,40,Arcadia School District,Arcadia High,5500420.0,5500420.0,50506200200000.0,550042000068.0,371.0,09-12,4.0,371.0,September Count Day,13037.0,227.0,13264.0,8224.0,227.0,8451.0,4813.0,0.0,4813.0,4836727,84217,4920944,,16943310.0,34746126.0,17802816.0,"Aid Transits, Capital Projects, Community Services, Cooperative Programs, Debt Service, Food Service, TEACH Fund, Trust Funds",1,0,0,1,1,0,1
WI,2018-2019,154,290,Arcadia School District,Arcadia Middle,5500420.0,5500420.0,50506200200000.0,550042003041.0,381.0,05-08,3.0,381.0,September Count Day,15636.0,362.0,15998.0,10823.0,362.0,11185.0,4813.0,0.0,4813.0,5957316,137922,6095238,,16943310.0,34746126.0,17802816.0,"Aid Transits, Capital Projects, Community Services, Cooperative Programs, Debt Service, Food Service, TEACH Fund, Trust Funds",1,0,0,1,1,0,1
WI,2018-2019,161,20,Argyle School District,Argyle Elementary,5500450.0,5500450.0,50503300100000.0,550045000069.0,141.0,PK-05,2.0,141.0,September Count Day,12814.0,1017.0,13832.0,6356.0,592.0,6949.0,6458.0,425.0,6883.0,1806774,143397,1950312,14161.74658,1811039.0,5695747.0,3884708.0,"Aid Transits, Capital Projects, Certain Non-Accountability Students, Community Services, Cooperative Programs, Debt Service, Equipment, Facilities, Food Service, Independent Charter Tuition, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, TEACH Fund, Trust Funds",1,0,0,1,1,0,0
