state,year,distid_stateassigned,schoolid_stateassigned,distname,schoolname,ncesdistid_admin,ncesdistid_geo,census_id,ncesid,ncesenroll,gradespan,level,enroll_raw_CA,enrollmetric,pp_stloc_raw_CA,pp_fed_raw_CA,pp_total_raw_CA,pp_site_stloc_raw_CA,pp_site_fed_raw_CA,pp_site_raw_CA,pp_centshare_stloc_raw_CA,pp_centshare_fed_raw_CA,pp_centshare_raw_CA,schoolstloc_raw_CA,schoolfed_raw_CA,schooltot_raw_CA,pp_total_norm_NERDS,distexclu_raw_CA,disttotwexclu_raw_CA,countenroll,noaudit,nositecen,adfinvars,distflex,flag_nerds,flag_f33
CA,2018-2019,1611190000000,1611196090021,Alameda Unified,Frank Otis Elementary,601770.0,601770.0,5500100100000.0,60177000054.0,640.0,KG-05,2.0,640,CALPADS Fall 1 Submission enrollment,,,,,,,,,,,,,,0,0,1,0,0,0,1,1,1
CA,2018-2019,1611190000000,1611196090039,Alameda Unified,Franklin Elementary,601770.0,601770.0,5500100100000.0,60177004337.0,335.0,KG-05,2.0,335,CALPADS Fall 1 Submission enrollment,,,,,,,,,,,,,,0,0,1,0,0,0,1,1,1
CA,2018-2019,1611190000000,1611190134304,Alameda Unified,Island High (Continuation),601770.0,601770.0,5500100100000.0,60177000048.0,96.0,09-12,4.0,96,CALPADS Fall 1 Submission enrollment,,,,,,,,,,,,,,0,0,1,0,0,0,1,1,1
CA,2018-2019,1611190000000,1611196090054,Alameda Unified,Lincoln Middle,601770.0,601770.0,5500100100000.0,60177000049.0,872.0,06-08,3.0,872,CALPADS Fall 1 Submission enrollment,,,,,,,,,,,,,,0,0,1,0,0,0,1,1,1
CA,2018-2019,1611190000000,1611196090047,Alameda Unified,Love Elementary,601770.0,601770.0,5500100100000.0,60177000047.0,544.0,KG-05,2.0,544,CALPADS Fall 1 Submission enrollment,,,,,,,,,,,,,,0,0,1,0,0,0,1,1,1
CA,2018-2019,1611190000000,1611190139220,Alameda Unified,Maya Lin,601770.0,601770.0,5500100100000.0,60177013107.0,,KG-05,2.0,427,CALPADS Fall 1 Submission enrollment,,,,,,,,,,,,,,0,0,1,0,0,0,1,1,1
CA,2018-2019,1611190000000,1611190111765,Alameda Unified,Ruby Bridges Elementary,601770.0,601770.0,5500100100000.0,60177011549.0,484.0,KG-05,2.0,484,CALPADS Fall 1 Submission enrollment,,,,,,,,,,,,,,0,0,1,0,0,0,1,1,1
CA,2018-2019,1611190000000,1611196090112,Alameda Unified,Will C. Wood Middle,601770.0,601770.0,5500100100000.0,60177000057.0,575.0,06-08,3.0,575,CALPADS Fall 1 Submission enrollment,,,,,,,,,,,,,,0,0,1,0,0,0,1,1,1
CA,2018-2019,1611190000000,1611196090120,Alameda Unified,William G. Paden Elementary,601770.0,601770.0,5500100100000.0,60177000003.0,397.0,KG-05,2.0,397,CALPADS Fall 1 Submission enrollment,,,,,,,,,,,,,,0,0,1,0,0,0,1,1,1
CA,2018-2019,1611270000000,1611270130450,Albany City Unified,Albany High,601860.0,601860.0,5500100200000.0,60186000059.0,1168.0,09-12,4.0,1168,CALPADS Fall 1 Submission enrollment,12188,304,12492,8636,167,8803,3552,137,3689,14235584,355072,14590656,13704.1412275937,0,45418896,1,0,0,0,1,0,0
CA,2018-2019,1611270000000,1611276090161,Albany City Unified,Albany Middle,601860.0,601860.0,5500100200000.0,60186000060.0,862.0,06-08,3.0,862,CALPADS Fall 1 Submission enrollment,12170,319,12489,8618,182,8800,3552,137,3689,10490540,274978,10765518,13701.1412275937,0,45418896,1,0,0,0,1,0,0
CA,2018-2019,1611270000000,1611276090146,Albany City Unified,Cornell Elementary,601860.0,601860.0,5500100200000.0,60186000061.0,561.0,KG-05,2.0,561,CALPADS Fall 1 Submission enrollment,12033,247,12280,8481,110,8591,3552,137,3689,6750513,138567,6889080,13492.1412275937,0,45418896,1,0,0,0,1,0,0
CA,2018-2019,1611270000000,1611270130294,Albany City Unified,MacGregor High (Continuation),601860.0,601860.0,5500100200000.0,60186007638.0,8.0,10-12,4.0,8,CALPADS Fall 1 Submission enrollment,31459,137,31596,27907,0,27907,3552,137,3689,251672,1096,252768,32808.1412275937,0,45418896,1,0,0,0,1,0,0
CA,2018-2019,1611270000000,1611276095376,Albany City Unified,Marin Elementary,601860.0,601860.0,5500100200000.0,60186000062.0,504.0,KG-05,2.0,504,CALPADS Fall 1 Submission enrollment,11261,203,11464,7709,66,7775,3552,137,3689,5675544,102312,5777856,12676.1412275937,0,45418896,1,0,0,0,1,0,0
CA,2018-2019,1611270000000,1611276116222,Albany City Unified,Ocean View Elementary,601860.0,601860.0,5500100200000.0,60186007937.0,573.0,KG-05,2.0,573,CALPADS Fall 1 Submission enrollment,12249,217,12466,8697,80,8777,3552,137,3689,7018677,124341,7143018,13678.1412275937,0,45418896,1,0,0,0,1,0,0
CA,2018-2019,37683386120935,61209356120935,Albert Einstein Academy Charter Elementary,Albert Einstein Academy Charter Elementary,602409.0,602409.0,,60240910637.0,801.0,KG-05,2.0,801,CALPADS Fall 1 Submission enrollment,3958,444,4402,3958,444,4402,0,0,0,3170358,355644,3526002,,0,3526002,1,0,0,0,1,1,1
CA,2018-2019,37683380111898,1118980111898,Albert Einstein Academy Charter Middle,Albert Einstein Academy Charter Middle,601896.0,601896.0,,60189611766.0,600.0,06-08,3.0,600,CALPADS Fall 1 Submission enrollment,10545,522,11067,10545,522,11067,0,0,0,6327000,313200,6640200,10368.3333333333,0,6640200,1,0,0,0,1,0,0
CA,2018-2019,12630320111203,1112030111203,Alder Grove Charter School 2,Alder Grove Charter School 2,602072.0,602072.0,,60207211593.0,477.0,KG-12,4.0,477,CALPADS Fall 1 Submission enrollment,8630,621,9251,8630,621,9251,0,0,0,4116510,296217,4412727,9182.38993710691,0,4412727,1,0,0,0,1,0,0
CA,2018-2019,49705990000000,49705996051577,Alexander Valley Union Elementary,Alexander Valley Elementary,601890.0,601890.0,5504900100000.0,60189000064.0,110.0,KG-06,2.0,110,CALPADS Fall 1 Submission enrollment,21214,745,21959,19057,745,19802,2157,0,2157,2333540,81950,2415490,21281.8181818181,135312,2550802,1,0,0,0,1,0,0
CA,2018-2019,19757130000000,19757131930163,Alhambra Unified,Alhambra High,600153.0,600153.0,5501900200000.0,60015310929.0,2389.0,09-12,4.0,2389,CALPADS Fall 1 Submission enrollment,12293,535,12828,8774,343,9117,3519,192,3711,29367977,1278115,30646092,,126761851,338599503,1,0,0,0,1,0,1
CA,2018-2019,19757130000000,19757136011001,Alhambra Unified,Brightwood Elementary,600153.0,600153.0,5501900200000.0,60015310934.0,928.0,KG-08,3.0,928,CALPADS Fall 1 Submission enrollment,11131,486,11617,7235,307,7542,3896,179,4075,10329568,451008,10780576,,126761851,338599503,1,0,0,0,1,0,1
CA,2018-2019,19757130000000,19757131930122,Alhambra Unified,Century High,600153.0,600153.0,5501900200000.0,60015310928.0,133.0,09-12,4.0,133,CALPADS Fall 1 Submission enrollment,16124,1111,17235,12784,933,13717,3340,178,3518,2144492,147763,2292255,,126761851,338599503,1,0,0,0,1,0,1
CA,2018-2019,19757130000000,19757136011019,Alhambra Unified,Emery Park Elementary,600153.0,600153.0,5501900200000.0,60015310935.0,447.0,KG-08,3.0,447,CALPADS Fall 1 Submission enrollment,16424,450,16874,12368,270,12638,4056,180,4236,7341528,201150,7542678,,126761851,338599503,1,0,0,0,1,0,1
CA,2018-2019,19757130000000,19757136011027,Alhambra Unified,Fremont Elementary,600153.0,600153.0,5501900200000.0,60015310936.0,541.0,KG-08,3.0,541,CALPADS Fall 1 Submission enrollment,14131,696,14827,10113,515,10628,4018,181,4199,7644871,376536,8021407,,126761851,338599503,1,0,0,0,1,0,1
CA,2018-2019,19757130000000,19757136011035,Alhambra Unified,Garfield Elementary,600153.0,600153.0,5501900200000.0,60015310937.0,550.0,KG-08,3.0,550,CALPADS Fall 1 Submission enrollment,14286,455,14741,10241,274,10515,4045,181,4226,7857300,250250,8107550,,126761851,338599503,1,0,0,0,1,0,1
CA,2018-2019,19757130000000,19757136011043,Alhambra Unified,Granada Elementary,600153.0,600153.0,5501900200000.0,60015310938.0,459.0,KG-08,3.0,459,CALPADS Fall 1 Submission enrollment,17159,1249,18408,13091,1065,14156,4068,184,4252,7875981,573291,8449272,,126761851,338599503,1,0,0,0,1,0,1
CA,2018-2019,19757130000000,19757131995430,Alhambra Unified,Independence High (Alternative),600153.0,600153.0,5501900200000.0,60015310932.0,76.0,09-12,4.0,76,CALPADS Fall 1 Submission enrollment,9682,176,9858,6353,0,6353,3329,176,3505,735832,13376,749208,,126761851,338599503,1,0,0,0,1,0,1
CA,2018-2019,19757130000000,19757136011050,Alhambra Unified,Marguerita Elementary,600153.0,600153.0,5501900200000.0,60015310939.0,784.0,KG-08,3.0,783,CALPADS Fall 1 Submission enrollment,11449,728,12177,7390,541,7931,4059,187,4246,8964567,570024,9534591,,126761851,338599503,1,0,0,0,1,0,1
CA,2018-2019,19757130000000,19757131934553,Alhambra Unified,Mark Keppel High,600153.0,600153.0,5501900200000.0,60015310930.0,2257.0,09-12,4.0,2257,CALPADS Fall 1 Submission enrollment,11557,508,12065,8032,314,8346,3525,194,3719,26084149,1146556,27230705,,126761851,338599503,1,0,0,0,1,0,1
CA,2018-2019,19757130000000,19757136011068,Alhambra Unified,Martha Baldwin Elementary,600153.0,600153.0,5501900200000.0,60015310940.0,1073.0,KG-08,3.0,1073,CALPADS Fall 1 Submission enrollment,11266,521,11787,7246,335,7581,4020,186,4206,12088418,559033,12647451,,126761851,338599503,1,0,0,0,1,0,1
CA,2018-2019,19757130000000,19757136011076,Alhambra Unified,Monterey Highlands Elementary,600153.0,600153.0,5501900200000.0,60015310941.0,1025.0,KG-08,3.0,1025,CALPADS Fall 1 Submission enrollment,10772,368,11140,6797,187,6984,3975,181,4156,11041300,377200,11418500,,126761851,338599503,1,0,0,0,1,0,1
CA,2018-2019,19757130000000,19757136011084,Alhambra Unified,Park Elementary,600153.0,600153.0,5501900200000.0,60015310942.0,746.0,KG-08,3.0,746,CALPADS Fall 1 Submission enrollment,11577,578,12155,7539,395,7934,4038,183,4221,8636442,431188,9067630,,126761851,338599503,1,0,0,0,1,0,1
CA,2018-2019,19757130000000,19757136011092,Alhambra Unified,Ramona Elementary,600153.0,600153.0,5501900200000.0,60015310943.0,822.0,KG-08,3.0,822,CALPADS Fall 1 Submission enrollment,12768,788,13556,8745,602,9347,4023,186,4209,10495296,647736,11143032,,126761851,338599503,1,0,0,0,1,0,1
CA,2018-2019,19757130000000,19757136011100,Alhambra Unified,Repetto Elementary,600153.0,600153.0,5501900200000.0,60015310944.0,825.0,KG-08,3.0,825,CALPADS Fall 1 Submission enrollment,12218,380,12598,8188,195,8383,4030,185,4215,10079850,313500,10393350,,126761851,338599503,1,0,0,0,1,0,1
CA,2018-2019,19757130000000,19757131937697,Alhambra Unified,San Gabriel High,600153.0,600153.0,5501900200000.0,60015310931.0,2032.0,09-12,4.0,2032,CALPADS Fall 1 Submission enrollment,11816,584,12400,8288,390,8678,3528,194,3722,24010112,1186688,25196800,,126761851,338599503,1,0,0,0,1,0,1
CA,2018-2019,19757130000000,19757136011118,Alhambra Unified,William Northrup Elementary,600153.0,600153.0,5501900200000.0,60015310945.0,565.0,KG-08,3.0,565,CALPADS Fall 1 Submission enrollment,14157,868,15025,10109,681,10790,4048,187,4235,7998705,490420,8489125,,126761851,338599503,1,0,0,0,1,0,1
CA,2018-2019,19757130000000,19757136011126,Alhambra Unified,Ynez Elementary,600153.0,600153.0,5501900200000.0,60015310946.0,810.0,KG-08,3.0,810,CALPADS Fall 1 Submission enrollment,11906,597,12503,7833,405,8238,4073,192,4265,9643860,483570,10127430,,126761851,338599503,1,0,0,0,1,0,1
CA,2018-2019,27659610000000,27659616025977,Alisal Union,Alisal Community,601950.0,601950.0,5502700100000.0,60195000082.0,667.0,KG-06,2.0,667,CALPADS Fall 1 Submission enrollment,5898,427,6325,5698,170,5868,200,257,457,3933966,284809,4218775,,6488682,59922657,1,0,0,0,1,1,1
CA,2018-2019,27659610000000,27659616025985,Alisal Union,Bardin Elementary,601950.0,601950.0,5502700100000.0,60195000083.0,642.0,KG-06,2.0,640,CALPADS Fall 1 Submission enrollment,6366,440,6806,5439,159,5598,927,281,1208,4074240,281600,4355840,,6488682,59922657,1,0,0,0,1,1,1
CA,2018-2019,27659610000000,27659616113542,Alisal Union,Cesar E. Chavez Elementary,601950.0,601950.0,5502700100000.0,60195006050.0,747.0,KG-06,2.0,744,CALPADS Fall 1 Submission enrollment,5476,502,5978,5230,172,5402,246,330,576,4074144,373488,4447632,,6488682,59922657,1,0,0,0,1,1,1
CA,2018-2019,27659610000000,27659616115232,Alisal Union,Creekside Elementary,601950.0,601950.0,5502700100000.0,60195007550.0,651.0,KG-06,2.0,649,CALPADS Fall 1 Submission enrollment,5843,484,6327,5159,133,5292,684,351,1035,3792107,314116,4106223,,6488682,59922657,1,0,0,0,1,1,1
CA,2018-2019,27659610000000,27659616120273,Alisal Union,"Dr. Martin Luther King, Jr. Academy",601950.0,601950.0,5502700100000.0,60195010559.0,623.0,KG-06,2.0,622,CALPADS Fall 1 Submission enrollment,5880,431,6311,5702,164,5866,178,267,445,3657360,268082,3925442,,6488682,59922657,1,0,0,0,1,1,1
CA,2018-2019,27659610000000,27659616101802,Alisal Union,Frank Paul Elementary,601950.0,601950.0,5502700100000.0,60195007639.0,791.0,KG-06,2.0,791,CALPADS Fall 1 Submission enrollment,5681,441,6122,4947,186,5133,734,255,989,4493671,348831,4842502,,6488682,59922657,1,0,0,0,1,1,1
CA,2018-2019,27659610000000,27659616025993,Alisal Union,Fremont Elementary,601950.0,601950.0,5502700100000.0,60195000084.0,837.0,KG-06,2.0,835,CALPADS Fall 1 Submission enrollment,5583,379,5962,4630,163,4793,953,216,1169,4661805,316465,4978270,,6488682,59922657,1,0,0,0,1,1,1
CA,2018-2019,27659610000000,27659616026009,Alisal Union,Jesse G. Sanchez Elementary,601950.0,601950.0,5502700100000.0,60195000085.0,784.0,KG-06,2.0,783,CALPADS Fall 1 Submission enrollment,5655,405,6060,5322,202,5524,333,203,536,4427865,317115,4744980,,6488682,59922657,1,0,0,0,1,1,1
CA,2018-2019,27659610000000,27659616109466,Alisal Union,John E. Steinbeck Elementary,601950.0,601950.0,5502700100000.0,60195009694.0,596.0,KG-06,2.0,593,CALPADS Fall 1 Submission enrollment,6307,369,6676,5196,135,5331,1111,234,1345,3740051,218817,3958868,,6488682,59922657,1,0,0,0,1,1,1
CA,2018-2019,27659610000000,27659610127456,Alisal Union,Monte Bella Elementary,601950.0,601950.0,5502700100000.0,60195013182.0,831.0,KG-06,2.0,831,CALPADS Fall 1 Submission enrollment,5267,501,5768,4680,155,4835,587,346,933,4376877,416331,4793208,,6488682,59922657,1,0,0,0,1,1,1
CA,2018-2019,27659610000000,27659616117691,Alisal Union,Oscar F. Loya Elementary,601950.0,601950.0,5502700100000.0,60195008530.0,679.0,KG-06,2.0,679,CALPADS Fall 1 Submission enrollment,5819,346,6165,4723,174,4897,1096,172,1268,3951101,234934,4186035,,6488682,59922657,1,0,0,0,1,1,1
CA,2018-2019,27659610000000,27659616106959,Alisal Union,Virginia Rocca Barton Elementary,601950.0,601950.0,5502700100000.0,60195009111.0,757.0,KG-06,2.0,756,CALPADS Fall 1 Submission enrollment,5915,535,6450,5451,158,5609,464,377,841,4471740,404460,4876200,,6488682,59922657,1,0,0,0,1,1,1
CA,2018-2019,37754166119275,61192756119275,All Tribes Charter,All Tribes Charter,601989.0,601989.0,,60198910387.0,43.0,06-12,4.0,43,CALPADS Fall 1 Submission enrollment,,,,,,,0,0,0,,,,,0,0,1,0,0,0,1,1,1
CA,2018-2019,37754160122796,1227960122796,All Tribes Elementary Charter,All Tribes Elementary Charter,601521.0,601521.0,,60152112735.0,54.0,KG-05,2.0,40,CALPADS Fall 1 Submission enrollment,,,,,,,0,0,0,,,,,0,0,1,0,0,0,1,1,1
CA,2018-2019,36676780137547,1375470137547,Allegiance STEAM Academy - Thrive,Allegiance STEAM Academy - Thrive,602175.0,602175.0,,60217514235.0,473.0,KG-08,3.0,473,CALPADS Fall 1 Submission enrollment,7692,1068,8760,7692,1068,8760,0,0,0,3638316,505164,4143480,8338.26638477801,59841,4203321,1,0,0,0,1,0,0
CA,2018-2019,54717950000000,54717956053839,Allensworth Elementary,Allensworth Elementary,601980.0,601980.0,5505400100000.0,60198000086.0,88.0,KG-08,3.0,87,CALPADS Fall 1 Submission enrollment,10990,400,11390,10990,400,11390,0,0,0,956130,34800,990930,12470.3409090909,100992,1091922,1,0,0,0,1,0,0
CA,2018-2019,19647330127217,1272170127217,Alliance Alice M. Baxter College-Ready High,Alliance Alice M. Baxter College-Ready High,601572.0,601572.0,,60157213099.0,298.0,09-12,4.0,298,CALPADS Fall 1 Submission enrollment,15148,1236,16384,15148,1236,16384,0,0,0,4514104,368328,4882432,,0,4882432,1,0,0,0,1,1,1
CA,2018-2019,19647330121285,1212850121285,Alliance Cindy and Bill Simon Technology Academy High,Alliance Cindy and Bill Simon Technology Academy High,602119.0,602119.0,,60211912567.0,508.0,09-12,4.0,508,CALPADS Fall 1 Submission enrollment,14252,1426,15678,14252,1426,15678,0,0,0,7240016,724408,7964424,,0,7964424,1,0,0,0,1,1,1
CA,2018-2019,19647330128058,1280580128058,Alliance College-Ready Middle Academy 12,Alliance College-Ready Middle Academy 12,602453.0,602453.0,,60245313403.0,453.0,06-08,3.0,453,CALPADS Fall 1 Submission enrollment,12111,1372,13483,12111,1372,13483,0,0,0,5486283,621516,6107799,12549.6688741721,0,6107799,1,0,0,0,1,0,0
CA,2018-2019,19647330120030,1200300120030,Alliance College-Ready Middle Academy 4,Alliance College-Ready Middle Academy 4,601865.0,601865.0,,60186512528.0,450.0,06-08,3.0,450,CALPADS Fall 1 Submission enrollment,12789,1436,14225,12789,1436,14225,0,0,0,5755050,646200,6401250,,92530,6493780,1,0,0,0,1,1,1
CA,2018-2019,19647330120048,1200480120048,Alliance College-Ready Middle Academy 5,Alliance College-Ready Middle Academy 5,602139.0,602139.0,,60213912474.0,266.0,06-08,3.0,266,CALPADS Fall 1 Submission enrollment,15051,1508,16559,15051,1508,16559,0,0,0,4003566,401128,4404694,,1019928,5424622,1,0,0,0,1,1,1
CA,2018-2019,19647330128033,1280330128033,Alliance College-Ready Middle Academy 8,Alliance College-Ready Middle Academy 8,601589.0,601589.0,,60158913273.0,445.0,06-08,3.0,445,CALPADS Fall 1 Submission enrollment,12139,1249,13388,12139,1249,13388,0,0,0,5401855,555805,5957660,12251.6853932584,0,5957660,1,0,0,0,1,0,0
CA,2018-2019,19647330108936,1089360108936,Alliance Collins Family College-Ready High,Alliance Collins Family College-Ready High,601666.0,601666.0,,60166610871.0,596.0,09-12,4.0,596,CALPADS Fall 1 Submission enrollment,13416,1235,14651,13416,1235,14651,0,0,0,7995936,736060,8731996,,0,8731996,1,0,0,0,1,1,1
CA,2018-2019,19647330111500,1115000111500,Alliance Dr. Olga Mohan High,Alliance Dr. Olga Mohan High,601926.0,601926.0,,60192611633.0,453.0,09-12,4.0,453,CALPADS Fall 1 Submission enrollment,13395,1375,14770,13395,1375,14770,0,0,0,6067935,622875,6690810,,0,6690810,1,0,0,0,1,1,1
CA,2018-2019,19647330106864,1068640106864,Alliance Gertz-Ressler Richard Merkin 6-12 Complex,Alliance Gertz-Ressler Richard Merkin 6-12 Complex,602176.0,602176.0,,60217610851.0,973.0,06-12,4.0,973,CALPADS Fall 1 Submission enrollment,14280,1370,15650,14280,1370,15650,0,0,0,13894440,1333010,15227450,,0,15227450,1,0,0,0,1,1,1
CA,2018-2019,19647330111518,1115180111518,Alliance Jack H. Skirball Middle,Alliance Jack H. Skirball Middle,601694.0,601694.0,,60169411634.0,446.0,06-08,3.0,446,CALPADS Fall 1 Submission enrollment,12732,1410,14142,12732,1410,14142,0,0,0,5678472,628860,6307332,,0,6307332,1,0,0,0,1,1,1
CA,2018-2019,19647330108894,1088940108894,Alliance Judy Ivie Burton Technology Academy High,Alliance Judy Ivie Burton Technology Academy High,601934.0,601934.0,,60193410867.0,605.0,09-12,4.0,605,CALPADS Fall 1 Submission enrollment,13791,1579,15370,13791,1579,15370,0,0,0,8343555,955295,9298850,,359475,9658325,1,0,0,0,1,1,1
CA,2018-2019,19647330128041,1280410128041,Alliance Kory Hunter Middle,Alliance Kory Hunter Middle,601542.0,601542.0,,60154213487.0,455.0,06-08,3.0,455,CALPADS Fall 1 Submission enrollment,11842,1326,13168,11842,1326,13168,0,0,0,5388110,603330,5991440,,0,5991440,1,0,0,0,1,1,1
CA,2018-2019,19647330117606,1176060117606,Alliance Leichtman-Levine Family Foundation Environmental Science High,Alliance Leichtman-Levine Family Foundation Environmental Science High,601690.0,601690.0,,60169012342.0,496.0,09-12,4.0,496,CALPADS Fall 1 Submission enrollment,14410,1340,15750,14410,1340,15750,0,0,0,7147360,664640,7812000,,0,7812000,1,0,0,0,1,1,1
CA,2018-2019,19647330111658,1116580111658,Alliance Marc & Eva Stern Math and Science,Alliance Marc & Eva Stern Math and Science,602446.0,602446.0,,60244611642.0,607.0,09-12,4.0,607,CALPADS Fall 1 Submission enrollment,13438,1209,14647,13438,1209,14647,0,0,0,8156866,733863,8890729,,0,8890729,1,0,0,0,1,1,1
CA,2018-2019,19647330124941,1249410124941,Alliance Margaret M. Bloomfield Technology Academy High,Alliance Margaret M. Bloomfield Technology Academy High,601707.0,601707.0,,60170712924.0,525.0,09-12,4.0,525,CALPADS Fall 1 Submission enrollment,13868,1278,15146,13868,1278,15146,0,0,0,7280700,670950,7951650,,0,7951650,1,0,0,0,1,1,1
CA,2018-2019,19647330132084,1320840132084,Alliance Marine - Innovation and Technology 6-12 Complex,Alliance Marine - Innovation and Technology 6-12 Complex,601835.0,601835.0,,60183513857.0,733.0,06-12,4.0,733,CALPADS Fall 1 Submission enrollment,13934,1229,15163,13934,1229,15163,0,0,0,10213622,900857,11114479,,0,11114479,1,0,0,0,1,1,1
CA,2018-2019,19647330116509,1165090116509,Alliance Morgan McKinzie High,Alliance Morgan McKinzie High,602407.0,602407.0,,60240712259.0,438.0,09-12,4.0,438,CALPADS Fall 1 Submission enrollment,12274,1408,13682,12274,1408,13682,0,0,0,5376012,616704,5992716,,186018,6178734,1,0,0,0,1,1,1
CA,2018-2019,19647330111641,1116410111641,Alliance Ouchi-O'Donovan 6-12 Complex,Alliance Ouchi-O'Donovan 6-12 Complex,602266.0,602266.0,,60226611641.0,1029.0,06-12,4.0,1029,CALPADS Fall 1 Submission enrollment,13678,1455,15133,13678,1455,15133,0,0,0,14074662,1497195,15571857,13878.5228377065,0,15571857,1,0,0,0,1,0,0
CA,2018-2019,19647330111492,1114920111492,Alliance Patti And Peter Neuwirth Leadership Academy,Alliance Patti And Peter Neuwirth Leadership Academy,602362.0,602362.0,,60236211632.0,563.0,09-12,4.0,563,CALPADS Fall 1 Submission enrollment,14645,1796,16441,14645,1796,16441,0,0,0,8245135,1011148,9256283,14962.6998223801,0,9256283,1,0,0,0,1,0,0
